idx,db_id,question,gold_query,generated_raw,extracted_sql,score,reason
620,tvshow,"When did the episode ""A Love of a Lifetime"" air?","SELECT Air_Date FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",SELECT T2.`Air_Date` FROM TV_series AS T2 WHERE T2.`Episode` = 'A Love of a Lifetime',SELECT T2.`Air_Date` FROM TV_series AS T2 WHERE T2.`Episode` = 'A Love of a Lifetime',1.0,Resultados idênticos (ordered=False).
621,tvshow,"What is Weekly Rank of TV series with Episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",SELECT T2.Weekly_Rank FROM TV_series AS T2 JOIN Cartoon AS T1 ON T1.id = T2.Channel WHERE T1.Episode = 'A Love of a Lifetime',SELECT T2.Weekly_Rank FROM TV_series AS T2 JOIN Cartoon AS T1 ON T1.id = T2.Channel WHERE T1.Episode = 'A Love of a Lifetime',0.0,Falha ao executar a consulta gerada: no such column: T1.Episode
622,tvshow,"What is the weekly rank for the episode ""A Love of a Lifetime""?","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",SELECT T2.weekly_rank FROM TV_series AS T2 JOIN Cartoon AS T1 ON T1.id = T2.Channel WHERE T1.Title = 'A Love of a Lifetime',SELECT T2.weekly_rank FROM TV_series AS T2 JOIN Cartoon AS T1 ON T1.id = T2.Channel WHERE T1.Title = 'A Love of a Lifetime',0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
623,tvshow,"What is the TV Channel of TV series with Episode ""A Love of a Lifetime""? List the TV Channel's series name.","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',SELECT T2.series_name FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',1.0,Resultados idênticos (ordered=False).
624,tvshow,"What is the name of the series that has the episode ""A Love of a Lifetime""?","SELECT T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T2.Episode = ""A Love of a Lifetime"";",SELECT T2.series_name FROM TV_series AS T1 JOIN Cartoon AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',SELECT T2.series_name FROM TV_series AS T1 JOIN Cartoon AS T2 ON T1.Channel = T2.id WHERE T1.Episode = 'A Love of a Lifetime',0.0,Falha ao executar a consulta gerada: no such column: T2.series_name
625,tvshow,"List the Episode of all  TV series showed on TV Channel with series name ""Sky Radio"".","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT T2.Episode FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.Channel = T1.id WHERE T1.Channel IN (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),SELECT T2.Episode FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.Channel = T1.id WHERE T1.Channel IN (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),0.0,"Resultados divergentes (ordered=False). gold=2 linhas, pred=0 linhas."
626,tvshow,"What is the episode for the TV series named ""Sky Radio""?","SELECT T2.Episode FROM TV_Channel AS T1 JOIN TV_series AS T2 ON T1.id = T2.Channel WHERE T1.series_name = ""Sky Radio"";",SELECT T2.Episode FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.Channel = T1.id WHERE T2.Channel = (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),SELECT T2.Episode FROM TV_series AS T2 JOIN Cartoon AS T1 ON T2.Channel = T1.id WHERE T2.Channel = (SELECT id FROM TV_Channel WHERE series_name = 'Sky Radio'),0.0,"Resultados divergentes (ordered=False). gold=2 linhas, pred=0 linhas."
627,tvshow,Find the number of cartoons directed by each of the listed directors.,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(*) FROM Cartoon GROUP BY Directed_by",0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=3 linhas."
628,tvshow,How many cartoons did each director create?,"SELECT count(*) ,  Directed_by FROM cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(id) FROM Cartoon GROUP BY Directed_by","SELECT Directed_by, COUNT(id) FROM Cartoon GROUP BY Directed_by",0.0,"Resultados divergentes (ordered=False). gold=3 linhas, pred=3 linhas."
629,tvshow,Find the production code and channel of the most recently aired cartoon .,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT T1.Production_code, T1.Channel FROM Cartoon AS T1 JOIN (SELECT id, MAX(Original_air_date) AS max_air_date FROM Cartoon GROUP BY Channel) AS T2 ON T1.id = T2.id AND T1.Original_air_date = T2.max_air_date","SELECT T1.Production_code, T1.Channel FROM Cartoon AS T1 JOIN (SELECT id, MAX(Original_air_date) AS max_air_date FROM Cartoon GROUP BY Channel) AS T2 ON T1.id = T2.id AND T1.Original_air_date = T2.max_air_date",0.0,"Resultados divergentes (ordered=True). gold=1 linhas, pred=9 linhas."
630,tvshow,What is the produdction code and channel of the most recent cartoon ?,"select production_code ,  channel from cartoon order by original_air_date desc limit 1","SELECT T1.production_code, T1.Channel FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id ORDER BY T1.id DESC LIMIT 1","SELECT T1.production_code, T1.Channel FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id ORDER BY T1.id DESC LIMIT 1",0.0,"Resultados divergentes (ordered=True). gold=1 linhas, pred=1 linhas."
631,tvshow,Find the package choice and series name of the TV channel that has high definition TV.,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT T2.Package_Option, T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T3 ON T1.id = T3.Channel WHERE T3.High_definition_TV = 'Yes'","SELECT T2.Package_Option, T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T3 ON T1.id = T3.Channel WHERE T3.High_definition_TV = 'Yes'",0.0,Falha ao executar a consulta gerada: no such column: T2.Package_Option
632,tvshow,What are the package options and the name of the series for the TV Channel that supports high definition TV?,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""","SELECT T2.Package_Option, T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T3 ON T1.id = T3.Channel JOIN Cartoon AS T4 ON T3.Channel = T4.Channel WHERE T1.Hight_definition_TV = 'Yes'","SELECT T2.Package_Option, T1.series_name FROM TV_Channel AS T1 JOIN TV_series AS T3 ON T1.id = T3.Channel JOIN Cartoon AS T4 ON T3.Channel = T4.Channel WHERE T1.Hight_definition_TV = 'Yes'",0.0,Falha ao executar a consulta gerada: no such column: T2.Package_Option
633,tvshow,which countries' tv channels are playing some cartoon written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey',1.0,Resultados idênticos (ordered=False).
634,tvshow,What are the countries that have cartoons on TV that were written by Todd Casey?,SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey' AND T2.id IS NOT NULL,SELECT DISTINCT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey' AND T2.id IS NOT NULL,1.0,Resultados idênticos (ordered=False).
635,tvshow,which countries' tv channels are not playing any cartoon written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT DISTINCT T1.Country FROM TV_Channel AS T1 LEFT JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by = 'Todd Casey' AND T2.Channel NOT IN (SELECT Channel FROM Cartoon),SELECT DISTINCT T1.Country FROM TV_Channel AS T1 LEFT JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Written_by = 'Todd Casey' AND T2.Channel NOT IN (SELECT Channel FROM Cartoon),0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
636,tvshow,What are the countries that are not playing cartoons written by Todd Casey?,SELECT country FROM TV_Channel EXCEPT SELECT T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.written_by  =  'Todd Casey',SELECT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey' EXCEPT SELECT T2.Country FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id,SELECT T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Written_by = 'Todd Casey' EXCEPT SELECT T2.Country FROM TV_series AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
637,tvshow,Find the series name and country of the tv channel that is playing some cartoons directed by Ben Jones and Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T2.series_name, T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by IN ('Ben Jones', 'Michael Chang')","SELECT T2.series_name, T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by IN ('Ben Jones', 'Michael Chang')",0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=8 linhas."
638,tvshow,What is the series name and country of all TV channels that are playing cartoons directed by Ben Jones and cartoons directed by Michael Chang?,"SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Michael Chang' INTERSECT SELECT T1.series_name ,  T1.country FROM TV_Channel AS T1 JOIN cartoon AS T2 ON T1.id = T2.Channel WHERE T2.directed_by  =  'Ben Jones'","SELECT T2.series_name, T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by = 'Ben Jones' OR T1.Directed_by = 'Michael Chang'","SELECT T2.series_name, T2.Country FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by = 'Ben Jones' OR T1.Directed_by = 'Michael Chang'",0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=8 linhas."
639,tvshow,find the pixel aspect ratio and nation of the tv channels that do not use English.,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Content NOT LIKE '%English%' AND T2.id IN (SELECT Channel FROM TV_series) EXCEPT SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Content NOT LIKE '%English%' AND T2.id IN (SELECT Channel FROM Cartoon)","SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Content NOT LIKE '%English%' AND T2.id IN (SELECT Channel FROM TV_series) EXCEPT SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Content NOT LIKE '%English%' AND T2.id IN (SELECT Channel FROM Cartoon)",0.0,"Resultados divergentes (ordered=False). gold=12 linhas, pred=0 linhas."
640,tvshow,What is the pixel aspect ratio and country of origin for all TV channels that do not use English?,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'","SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Language != 'English'","SELECT T2.Pixel_aspect_ratio_PAR, T2.Country FROM TV_Channel AS T2 WHERE T2.Language != 'English'",1.0,Resultados idênticos (ordered=False).
641,tvshow,find id of the tv channels that from the countries where have more than two tv channels.,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,"SELECT T1.id FROM TV_Channel AS T1 JOIN (SELECT Channel, COUNT(id) as cnt FROM TV_series GROUP BY Channel HAVING cnt > 2) AS T2 ON T1.id = T2.Channel","SELECT T1.id FROM TV_Channel AS T1 JOIN (SELECT Channel, COUNT(id) as cnt FROM TV_series GROUP BY Channel HAVING cnt > 2) AS T2 ON T1.id = T2.Channel",0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
642,tvshow,What are the ids of all tv channels that have more than 2 TV channels?,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,"SELECT T1.id FROM TV_Channel AS T1 JOIN (SELECT Channel, COUNT(id) AS Channel_Count FROM TV_series GROUP BY Channel HAVING Channel_Count > 2) AS T2 ON T1.id = T2.Channel GROUP BY T1.id","SELECT T1.id FROM TV_Channel AS T1 JOIN (SELECT Channel, COUNT(id) AS Channel_Count FROM TV_series GROUP BY Channel HAVING Channel_Count > 2) AS T2 ON T1.id = T2.Channel GROUP BY T1.id",0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
643,tvshow,find the id of tv channels that do not play any cartoon directed by Ben Jones.,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT T1.id FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Directed_by != 'Ben Jones',SELECT T1.id FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Directed_by != 'Ben Jones',0.0,"Resultados divergentes (ordered=False). gold=11 linhas, pred=8 linhas."
644,tvshow,What are the ids of the TV channels that do not have any cartoons directed by Ben Jones?,SELECT id FROM TV_Channel EXCEPT SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones',SELECT T2.id FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by != 'Ben Jones' GROUP BY T2.id HAVING COUNT(T1.id) = 0,SELECT T2.id FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by != 'Ben Jones' GROUP BY T2.id HAVING COUNT(T1.id) = 0,0.0,"Resultados divergentes (ordered=False). gold=11 linhas, pred=0 linhas."
645,tvshow,find the package option of the tv channel that do not have any cartoon directed by Ben Jones.,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT T2.Package_Option FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by != 'Ben Jones' AND T1.Directed_by IS NOT NULL,SELECT T2.Package_Option FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id WHERE T1.Directed_by != 'Ben Jones' AND T1.Directed_by IS NOT NULL,0.0,"Resultados divergentes (ordered=False). gold=11 linhas, pred=8 linhas."
646,tvshow,What are the package options of all tv channels that are not playing any cartoons directed by Ben Jones?,SELECT package_option FROM TV_Channel WHERE id NOT IN (SELECT channel FROM cartoon WHERE directed_by  =  'Ben Jones'),SELECT T2.Package_Option FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.Channel WHERE T1.Directed_by != 'Ben Jones' AND T1.Channel NOT IN (SELECT T1.Channel FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id),SELECT T2.Package_Option FROM TV_Channel AS T2 JOIN Cartoon AS T1 ON T2.id = T1.Channel WHERE T1.Directed_by != 'Ben Jones' AND T1.Channel NOT IN (SELECT T1.Channel FROM Cartoon AS T1 JOIN TV_Channel AS T2 ON T1.Channel = T2.id),0.0,"Resultados divergentes (ordered=False). gold=11 linhas, pred=0 linhas."
647,poker_player,How many poker players are there?,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player,SELECT count(*) FROM poker_player,1.0,Resultados idênticos (ordered=False).
648,poker_player,Count the number of poker players.,SELECT count(*) FROM poker_player,SELECT COUNT(*) FROM poker_player,SELECT COUNT(*) FROM poker_player,1.0,Resultados idênticos (ordered=False).
649,poker_player,List the earnings of poker players in descending order.,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,1.0,Resultados idênticos (ordered=True).
650,poker_player,"What are the earnings of poker players, ordered descending by value?",SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,SELECT Earnings FROM poker_player ORDER BY Earnings DESC,1.0,Resultados idênticos (ordered=True).
651,poker_player,List the final tables made and the best finishes of poker players.,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT T2.Poker_Player_ID, T1.Final_Table_Made, T1.Best_Finish FROM poker_player AS T2 JOIN people AS T1 ON T2.People_ID = T1.People_ID","SELECT T2.Poker_Player_ID, T1.Final_Table_Made, T1.Best_Finish FROM poker_player AS T2 JOIN people AS T1 ON T2.People_ID = T1.People_ID",0.0,Falha ao executar a consulta gerada: no such column: T1.Final_Table_Made
652,poker_player,What are the final tables made and best finishes for all poker players?,"SELECT Final_Table_Made ,  Best_Finish FROM poker_player","SELECT T2.Poker_Player_ID, T1.Final_Table_Made, T1.Best_Finish FROM poker_player AS T2 JOIN people AS T1 ON T2.People_ID = T1.People_ID","SELECT T2.Poker_Player_ID, T1.Final_Table_Made, T1.Best_Finish FROM poker_player AS T2 JOIN people AS T1 ON T2.People_ID = T1.People_ID",0.0,Falha ao executar a consulta gerada: no such column: T1.Final_Table_Made
